track_id,track_name,artists,album_name,track_genre,explicit
4qLKqlJYebipBd0wt9Diae,The Dubplate (Final Plate),Ray Keith,"Jungle Hits, Vol. 2",drum-and-bass,False
0nWyeYA8V3c1QLFONbEPN1,Fool Yourself,Chase & Status;Plan B;Rage,No More Idols (Platinum Edition),drum-and-bass,False
5lRloF3BL6y2ni2QAAzAC5,World of Hurt,Sub Focus,Sub Focus,drum-and-bass,False
15KQNRS4GO4XjIWFvwjZRN,Found In You,Shapeshifter,Rituals,drum-and-bass,False
2ruTxR4VC6lyuRUuhtQoFA,Gold Dust (feat. Ms Dynamite) - Shy FX Exclusive Re-Edit,DJ Fresh;Ms. Dynamite,Nextlevelism (Deluxe Version),drum-and-bass,False
4rg9217qF5ITlIMH1u5OTO,Bring It Back - Tantrum Desire Remix,Friction;Stylo G;Tantrum Desire,Bring It Back (Tantrum Desire Remix),drum-and-bass,False
6DJV0w34C2GAuKQqXzfHfy,Darkest Hour,Mohican Sun,Darkest Hour [UKF10],drum-and-bass,False
3whsmPRiQBK1VSkZt9GJl1,Etude,NERO,Won't You (Be There) EP,drum-and-bass,False
1d0YPdf2S9muoxcxLKzfJC,Nobody To Love - Extended Mix,Sigma,Life (Deluxe),drum-and-bass,False
46OCS9qV8Vsa9PNFV95bTL,All Over You,The Upbeats,All Over You,drum-and-bass,False
3y1fEFFHFv79OYeCbzc774,All For You,Wilkinson;Karen Harding,All For You,drum-and-bass,False
1Pz2FNGmyvRYnlKd58ANEW,All You Are,Memtrix,Voodoo - EP,drum-and-bass,False
1jJiM8kiIRSZ95xhLmoQZr,FEEL,Delta Heavy;Koven,FEEL,drum-and-bass,False
3qiKL0GLKNCxAcSOoV51rt,Murder Music,Chase & Status;Kabaka Pyramid,RTRN II JUNGLE,drum-and-bass,False
31OGLSOWrnr6ufgKHq23Sl,Fire,Flowidus;Matisse,Fire,drum-and-bass,False
2Pmz8aqad67TXz68XeJChp,Supersonic (VIP),Noisia;Skrillex;josh pan;Dylan Brady,Closer,drum-and-bass,False
1eAdTClFtvmuGheritC6VF,Weed & Wine,Friction;A Little Sound,Weed & Wine,drum-and-bass,True
6lD9nDl7jBUSIPDMAMZjuD,Anywhere,Sigma;Louis III,Anywhere,drum-and-bass,True
0yNF0v2ozoM1qoCCMzZjlv,White Flag,Delta Heavy,Paradise Lost,drum-and-bass,False
2RS9TJTiHvg0guy8hSmiAF,"The Island - Steve Angello, AN21, Max Vangeli Remix",Pendulum;AN21;Max Vangeli;Steve Angelo,"The Island (Steve Angello, AN21 & Max Vangeli Remix)",drum-and-bass,False
0q6ppTEMn4KiqpHJbutH4V,Mixed Emotions,Chase & Status;Clementine Douglas,Mixed Emotions,drum-and-bass,False
3JYcbD7v7VaPVJ1Z0QChZU,Blood Sugar - Original Mix,Pendulum,Hold Your Colour,drum-and-bass,False
4qgjgerTWSPrGHqXUkPbbO,Colours Fading,Fred V & Grafix,Colours Fading,drum-and-bass,False
3ZfeL48yScH42MlC2QVW3t,Hit The Lights,Bensley,Slow Motion / Hit The Lights,drum-and-bass,False
3bGkwS3yA5U6WCZxlBczkq,Because Of You,S.P.Y;Etherwood,Hospital: We Are 21,drum-and-bass,False
0KuvjeKpXNK6fMPsnpJ0cm,Believer,Friction,Believer,drum-and-bass,False
0zBan4ZwfJzGq3PW8vlZ4U,Keep On,Redeyes;GLXY;Tyler Daley,Blueprints,drum-and-bass,False
1mGe9zY9P0Kjj9RKp5MsPA,Colours,Maduk;Diamond Eyes,Transformations,drum-and-bass,False
28f5cHOahtA3JhbIBt9q9Y,High Note,K Motionz;Emily Makis,High Note,drum-and-bass,False
5JwB5zIxjM2Vk9QgQDHFtE,Headlock,Rene LaVice,Dimension 5 EP,drum-and-bass,False
46FvONr5QlkWUZ8fpGAQt9,Crush On You - Single Version,NERO,Crush On You EP,drum-and-bass,False
7sJDqzrY07xysc49QNsiPA,Behind Closed Doors,Redeyes,All Alone / Behind Closed Doors,drum-and-bass,False
2YlKMEZSOD7PNktq9HGlvt,On A Rampage - Rampage Anthem 2018,Murdock;Doctrine,Rampage Sampler 01,drum-and-bass,False
6ugcsEvV5CRWVcNuOWV3mR,Can You Feel It - Prok & Fitch Remix,CLS,Todd Terry Presents: Can You Feel It (Prok & Fitch Remix),drum-and-bass,False
3XM2ormuVHvn3tQvTQoy3J,Circles - 7'' Edit,Adam F,Rave Classics,drum-and-bass,False
5n0TZQT2QsChAhWq71AAc9,Point Blank,Ed Rush;Optical,Wormhole,drum-and-bass,False
5blXK1R7GYL7gY2PVGxC90,The Fountain (feat. Steven Wilson),Pendulum;Steven Wilson,Immersion,drum-and-bass,False
7rzjYyILDQGOAm8kBFrZoh,Sincerely Yours - Whiney Remix,BCee;Leo Wood;Whiney,Sincerely Yours (Whiney Remix),drum-and-bass,False
68OL2wkYKMFwN1NRwk183F,Killa,Total Science,Killa,drum-and-bass,False
5uZzaQzp3MQef8d0kfuIAI,City Life,Logistics,Now More Than Ever,drum-and-bass,False
70DHA3apvDXKk9gwvfYqAq,All of My Love - Technicolour & Komatic Remix,LSB,Overthinking,drum-and-bass,False
0amRrbYl4vKvp9ZvlmKsm0,Rocket Guns Blazin',The Prototypes,Rocket Guns Blazin',drum-and-bass,False
5jp5OUZKjiaeLnwpACZ8kA,Thank You - Mixed,Ed Solo;Leanne Louise,Welcome To The Jungle - Gold (The Best Of Jungle Cakes) - DJ Mix,drum-and-bass,False
0s7VKhktgnCPgEriQzrwme,Lost & Not Found - Dream Mclean Remix,Chase & Status;Louis Mattrs,Lost & Not Found,drum-and-bass,False
0J40x1QBvhFeao5X9rPhdl,Time - Wilkinson Remix,Chase & Status;Delilah;Mark Wilkinson,No More Idols (Platinum Edition),drum-and-bass,False
1o6YOb66qfFA2lXmQkL42h,Gravity (feat. Ella Eyre) - DJ Marky Remix,DJ Fresh;Ella Eyre;DJ Marky,Gravity (Remixes) - EP (feat. Ella Eyre),drum-and-bass,False
7M4jjwLEFKI1oXaflOZnEg,All Nite,Friction,Connections,drum-and-bass,False
2uSZS29bkKzQ1bSKW7dvly,Send Dem,Serial Killaz,Send Dem / Authentic,drum-and-bass,False
2IrvFNd1zqKQHVmPboVoYI,Hitz - Wretch 32 Remix,Chase & Status;Tinie Tempah;Wretch 32,No More Idols (Platinum Edition),drum-and-bass,True
1JPKOVCKWlmJo2oHhR93GA,Therapy,Original Sin,Grow Your Wings,drum-and-bass,False
4AHhH0EJ4DVw9BnyyWZn8u,End Credits - VIP Mix,Chase & Status,No More Idols (Platinum Edition),drum-and-bass,False
7EDE75ZfExyzNoQyQXymWj,Every Time,Wilkinson,Ram Records Drum & Bass Annual 2011,drum-and-bass,False
3nBq9pF7Qt7AlFHAbx8Neb,Watch It Burn - Red Bull Symphonic,Camo & Krooked,Red Bull Symphonic,drum-and-bass,False
0vcipqg9xARZJBu0bm7c4G,Badboy Business (feat. Kate Stewart & Mr. Williamz) - Kings Of The Rollers Remix,SHY FX;Mr. Williamz;Kate Stewart;Kings Of The Rollers,Badboy Business (feat. Kate Stewart & Mr. Williamz) [Kings Of The Rollers Remix],drum-and-bass,False
4lW5f7Yr9E7EIYZ8RT3rIV,Brixton Briefcase,Chase & Status;CeeLo Green,No More Idols (Platinum Edition),drum-and-bass,False
2z4ItLWV3WQtpH2qPACibf,Ritual (Under Your Spell),Shapeshifter,Rituals,drum-and-bass,False
3O3F0ZKmxxMdgYm1rw0jaN,Nobody To Love - Extended Mix,Sigma,Nobody To Love,drum-and-bass,False
0gO2I7dgwORBIys7ZtIYw8,Roll The Dice (feat. Stamina MC & Lily Allen),SHY FX;Lily Allen;Stamina MC,Raggamuffin SoundTape,drum-and-bass,False
6roINjBT4v22s9aUGi8EkW,Be Electric,The Qemists,Soundsystem,drum-and-bass,False
1iXuVEywIUE1GIebzo5tA9,Headlines,Whiney;Subten,Headlines,drum-and-bass,False
2UA9iibITypfdDZekeGcIx,Propane Nightmares - Celldweller Remix,Pendulum;Celldweller,Propane Nightmares,drum-and-bass,False
6FGayqvQemkqpDhHmoJawA,Control Me,Bensley,Control Me,drum-and-bass,False
2ZkQDs0kJlNJzdnVgi2j52,Pantheon - Evilnoiz Remix,Dirtyphonics;Ecraze;Evilnoiz,Pantheon (EVILNOIZ Remix),drum-and-bass,False
4SY259DM3lcZjPSdcfeqTM,Before You,BCee;Charlotte Haining;Emba,Before You,drum-and-bass,False
679TnTjA1ad756mFFq91ZK,Thinkin About,ShockOne;Lee Mvtthews,Thinkin About,drum-and-bass,False
4KaYnQBP5CUorQKKuKmRUO,No Tomorrow,Camo & Krooked;Mefjus;Sophie Lindinger,No Tomorrow,drum-and-bass,False
4nrcPumLm5ozA8qOEHcVm2,Want You,Kanine,Want You,drum-and-bass,False
0Q6lB3BAkx9ZjLzj0f1fYA,Light Us Up (feat. Calum Scott) - Nick Talos Remix,Matrix & Futurebound;Calum Scott;Nick Talos,Light Us Up (feat. Calum Scott) [Nick Talos Remix],drum-and-bass,False
00YU94LCvdDLplDmXCu9UO,International - Skrillex Remix,Chase & Status;Skrillex,Brand New Machine (Deluxe Version),drum-and-bass,False
5e5uWo2B7o4bbaQ7xXnBP3,Bounce,Dynamite MC,World of Dynamite (Deluxe),drum-and-bass,False
1OO7bKqN3XRDb0W6B3wM6i,Blame You (feat. Dylan),Hybrid Minds;Dylan,Reflections,drum-and-bass,False
6LQPRvq2IIA4UAzGyNfIVc,All I Know - Rolling Out Radio Mix,Matrix;Futurebound;Luke Bingham,All I Know,drum-and-bass,False
6vmaB9cSgxgtAnbBJsnbMw,Zenith (feat. flowanastasia),Mefjus;flowanastasia,Zenith (feat. flowanastasia),drum-and-bass,False
1hUTI1FVsGJ10SptsuxXkt,Hold Your Ground (feat. Ethan Holt),Chase & Status;Ethan Holt,What Came Before,drum-and-bass,False
7cv6F8ecbEGEggj5LxswRe,Somewhere,Grafix;Reiki Ruawai,Half Life,drum-and-bass,False
18EcR5oRBNKqKqX9qxpcKC,Censor (feat. Popcaan & IRAH),Chase & Status;Popcaan;IRAH,What Came Before,drum-and-bass,True
487Ump1JOYK3wSqB6KIOUd,Solitude,Hybrid Minds;Alexa Harley,Solitude - UKF Drum & Bass 2017,drum-and-bass,False
1m9zeSMwHmCTAcXNTqjZUY,Gotham - Drumsound & Bassline Smith Remix,A.M.C;Drumsound & Bassline Smith,Gotham (Drumsound & Bassline Smith Remix),drum-and-bass,False
3iEycGSA32xeOQnDltNTZk,Providence,Mohican Sun,Fixation,drum-and-bass,False
5n66lPIb8QuuIwRJlVjGgV,Free Again,DJ Zinc,Free Again,drum-and-bass,False
5iafDaZllVA8NXPr7ciK1C,Slam,Pendulum,Hold Your Colour,drum-and-bass,False
769MpHgcEQ4Tai30fsKw6t,Hey Judas,Ulterior Motive;DRS,Hey Judas,drum-and-bass,False
1KAxsuJSZx2F5jN5ItbMbd,Que Pena,DJ Patife,Na Estrada,drum-and-bass,False
5BvFb2dh832C6pUjXnXRfo,Stolen Glances - Phaction Remix,Pola & Bryson;Sammie Bella;Phaction,The Remix,drum-and-bass,False
3aiycOKS6P30BnR7dUfrnA,Granite,Pendulum,In Silico,drum-and-bass,False
1fqGZ9iSWj05tlwFQhN9X0,Stay,Bladerunner,"Dub Dread 5: Artist Series, Vol. 1",drum-and-bass,False
4mw5Cl5Gjq9pH8inSXGuSg,Bladerunner - Loko Remix,Fred V & Grafix,Unrecognisable,drum-and-bass,False
4ZXUSqQZQk8JgL00Miifmo,Killers,Shimon;Trimer,The Killers - EP,drum-and-bass,False
4tElcYfEro42oZe7X6AbEf,Freedom - Sub Focus & Wilkinson,Sub Focus;Wilkinson;Empara Mi,Portals,drum-and-bass,False
2v7t2aIWQqSXkbVQlvASZJ,Digital Bumble Bees,DJ Hazard,Time Tripping / Digital Bumble Bees,drum-and-bass,False
3j2syVJvnXkHI6oRewQkia,Fire - Killer Hertz Remix,Matrix & Futurebound;Max Marshall;Killer Hertz,Fire (Killer Hertz Remix),drum-and-bass,False
1PoZH33EGyW5aTWEFRKKWe,Monty Zoomers,Whiney,Teddy's Gate,drum-and-bass,False
6E10dBqkO7foId8HIhtQEr,Money Calling Me,Danny Byrd;TIMES x TWO,Atomic Funk,drum-and-bass,False
7fs0rdxapzhN6yEaZve2UZ,Silver Linings,Hybrid Minds,Silver Linings / Seasons,drum-and-bass,False
1bWm3k2gzhB8DFZYwfljyH,Gallist - Serum Remix,Top Cat;Serum,Gallist EP,drum-and-bass,False
4iU09khJ8ZpDoP4aCU0XR9,Glow Worm,Matrix & Futurebound,Glow Worm,drum-and-bass,False
4Bk76LbSP3NtaQk192fgaV,Climax - Red Bull Symphonic,Camo & Krooked,Red Bull Symphonic,drum-and-bass,False
1eyr96rKbr684dfz86wrMR,You Don't Have to Run,Concord Dawn,Chaos By Design,drum-and-bass,False
7ABLYp0uCm9GCEGp3AnKLR,Tearing Me Apart,Hugh Hardie;Kyan,Access,drum-and-bass,False
0kZv43oIlAFM7vsNsl2Id8,Come with Me - Stream Version,Drumsound & Bassline Smith,Wardance (Stream Version),drum-and-bass,False
3uRKVNM6Gq4zjlAab70SDX,Buss A Lickle Shape,Benny Page;Sweetie Irie,P.U.R.P.L.E,drum-and-bass,False
0VvJPS59eFneAp22e3mWI3,911,Netsky,2,drum-and-bass,False
2zNbRns9q4ajkTuqiap3R6,The Brave,Shapeshifter,Rituals,drum-and-bass,False
3ThlyeP5Ojwsc4xjyooleh,Come Together,High Contrast;Callum Beattie,Night Gallery,drum-and-bass,False
6y24XZ3o44XhPETNs0Xfh9,Balaclava In My System,Nu:Tone,Sick Music,drum-and-bass,False
1fBXJosUuoAwz1ycRyBr7O,Like It Hard,Wilkinson,Lazers Not Included,drum-and-bass,False
76W3fLYn2e4fUeDQJaFdml,Earthquake (DJ Fresh vs. Diplo) (feat. Dominique Young Unique) - Edit,DJ Fresh;Diplo;Dominique Young Unique,Earthquake (DJ Fresh vs. Diplo) [Remixes] (feat. Dominique Young Unique),drum-and-bass,False
4oPOrzxNY75MRcv7RXG0O6,This Moment,Chase & Status And Blossoms,Tribe,drum-and-bass,False
66145nIrccD0mtG8LdLkNO,Kaleidoscope,Delta Heavy,Kaleidoscope,drum-and-bass,False
1Yn9QV55OP5E5Ix8HBxehr,Hold Me Close,Fourward,Hold Me Close,drum-and-bass,False
5UanRSNw6tqDNqczV7SDqT,One Day At A Time,Nu:Tone;Lalin St. Juste,Little Spaces,drum-and-bass,False
4Ow9QWuxBbjB29FnLka9dp,Before You - goddard. Remix,BCee;goddard.;Charlotte Haining;Emba,Before You (goddard. Remix),drum-and-bass,False
57ENTQ6X62GPMFMgFNSvU8,Alone In The Dark,S.P.Y,Alone In The Dark: EP 1,drum-and-bass,False
21sk2WQ30sBhli3reYRaJa,Alliance,A.M.C;Turno,Alliance,drum-and-bass,False
3iKBtYoamggdtSbDL9FUCa,Got Me Thinking,Maduk;Veela,Never Give Up,drum-and-bass,False
0fWYBAqQcUgrTB7YKMOWsj,Bad After We (feat. Kojey Radical & Ghetts),SHY FX;Kojey Radical;Ghetts,Raggamuffin SoundTape,drum-and-bass,False
1T6HkH2yp8GCheizVFBv9X,Bad News,A.M.C,VOID LP,drum-and-bass,False
3loE1dNnQCapiDi0MHCM09,Endorphins - Sub Focus Vs. Fred V & Grafix Remix,Sub Focus;Alex Clare;Nicolaas Douwma;Fred V;Grafix,Endorphins,drum-and-bass,False
63cdNICWpFZfsPd6YSwye9,Love Troubles,Hugh Hardie,Love Troubles,drum-and-bass,False
2GxINuvAsETA0TmO3bebLU,Say Go,The Upbeats;Mara TK,De-Evolution Part II,drum-and-bass,False
4m7qxTZ8NLLIyqGlrABAYq,Pacific,Pola & Bryson,Pacific - EP,drum-and-bass,False
2R5UprHVkGucYRWQ7UNPss,Back & Forth,DRS;Dynamite MC;S.P.Y,Playing In The Dark,drum-and-bass,False
2rQRgWsRbEwEgrjF2IdgzU,Live With It,Alix Perez;Icicle,Enchiridion,drum-and-bass,False
3eobRmaLZx4hUmpYgN9ReF,Side By Side,Nu:Logic;Thomas Oliver,Somewhere Between The Light,drum-and-bass,False
7aRofteBTxN9i5UalaYG1n,When I,DJ Zinc,"Crackhouse, Vol. 3",drum-and-bass,False
0RGoOj4wRgrldTUEzygt5k,Gammy Elbow - VIP Mix,DJ Zinc;Chris Lorenzo,Gammy Elbow (VIP Mix),drum-and-bass,False
2ON6cCZbi7momz4JLx2jTN,Siren,Sub Focus,Solar System / Siren,drum-and-bass,False
3h65mNueeCPPl9E7DuL6bj,Don't Break It - VIP,Bladerunner,Don't Break It (VIP),drum-and-bass,False
2hwGeNlK1KfAQ6BCIpp89m,On Road,Aries;Rahmanee;Gardna,Jungle Style,drum-and-bass,False
0wRaNYdWeApIlXogpoyB9S,Fallin' - Lenzman Remix,Lenzman;Akemi Fox,NQ State of Mind,drum-and-bass,False
4zqxPKjTHL6qYUYV8tLnfC,Wanna Feel Love,Dr Meaker;Yolanda,Dirt & Soul,drum-and-bass,False
775G11efQYZO2r92Ye0ozk,Play Me - Mob Tactics Remix,Mampi Swift;DJ Fresh;Mob Tactics,History / Play Me (Mob Tactics Remix),drum-and-bass,False
5u21Mq64SVL8MOY5fv9SOf,Makes Me,Technimatic,Makes Me,drum-and-bass,False
00k6JaeZZxi2OgRReZUn3P,Tree Houses,Keeno,All The Shimmering Things,drum-and-bass,False
4aTaoe2EJygah6fQj8XGrs,Tripped,LSB,A New Day,drum-and-bass,False
3UveRCSc7nBlohZhevJpgP,Warzone,Original Sin;Mr Traumatik,Warzone,drum-and-bass,False
5tcZPB2Cyj3FdB5nQW2Gog,Gravity,Metrik,Ex Machina,drum-and-bass,False
1IwGMPaG9KQlFEhgjtGVvr,Good To Be Alive,DJ Rap,Learning Curve,drum-and-bass,False
2osR5nnKQTDEocsumgQmwx,Daydreaming,Netsky,Your Way / Daydreamin,drum-and-bass,False
3Uo1Zw8SStTtc5CoDzOJrc,Spoken Word - 1991 Remix,Chase & Status;George The Poet;1991,Spoken Word (1991 Remix),drum-and-bass,False
5W0BRvHXweD56ZzxuXOFrC,Killing Me,Friction;Rothwell,Connections,drum-and-bass,False
1gxyEU4aTswF567NvTho3G,Yoshi's Highway (feat. Lady Blackbird),Goldie;James Davidson;Subjective;Lady Blackbird,The Start of No Regret,drum-and-bass,False
5VLNgfTtg05eImDhEsvSGs,Mercy,T. Power,Diary of a Digital Soundboy,drum-and-bass,False
0yB5FdOd4jI2NYuyY1QR3D,Serious Time,Benny Page;MC Spyda,Serious Time,drum-and-bass,False
6B9mcMqfCvjoB9GD3xxL1Z,Propane Nightmares,Pendulum,Propane Nightmares,drum-and-bass,False
6bfUBZewDWten33ntZtE0Z,Hocus Pocus,Chase & Status,No More Idols (Platinum Edition),drum-and-bass,False
46ncwmw7p7RQCUBsmHycBr,R U Ready - Dubstep Mix,Drumsound & Bassline Smith,R U Ready / Steal My Heart,drum-and-bass,False
6IVLrahIqhk1bohyMLAZ6j,Crash Drive - Agressor Bunx Remix,Black Sun Empire;Agressor Bunx,The Wrong Room Remixed,drum-and-bass,False
1yFoKElHn8RPdENp7mYkyN,Ready Now,Maduk;ANVY,Liquicity Festival 2022,drum-and-bass,False
5HcdHdJPvzSgZeUxGB0i4H,Deadhouse - Insideinfo & Mefjus Remix,Black Sun Empire;Jade;InsideInfo & Mefjus,Variations on Black,drum-and-bass,False
4XLrZCkRaXn1SOkLykCq72,Don't Give a Damn (feat. Janine),SHY FX;T. Power;Janine,Set It Off,drum-and-bass,False
2TbVvu7CINraLQd3LAbP8y,Calling The People,Aphrodite;A-Zone,Aphro Classics 4,drum-and-bass,False
6J5NBcgV1SU1igwh19QvSr,Over and Out,Logistics,Fear Not,drum-and-bass,False
38qKPWcyAn2oOK4qHHC4q9,Trouble,Scorpio,"Retrospect, Vol. 4 (Compiled by Bryan Gee)",drum-and-bass,False
3i5B899ZwmC1H9XBPumbJB,Passenger,Loadstar,Future Perfect,drum-and-bass,False
35Dz6ln5qFTQgg41EAzx1U,Gold Dust - Dutty Moonshine Big Band Remix,DJ Fresh;Dutty Moonshine Big Band,Gold Dust (10th Anniversary Remixes),drum-and-bass,False
4d6iVPhEpZI48CLkNbWbkq,Gravity (feat. Ella Eyre) - Radio Edit,DJ Fresh;Ella Eyre,Gravity (feat. Ella Eyre) [Radio Edit],drum-and-bass,False
2vS2LgcY2FclC21sJ4ukJm,Echoes,Kove;Ben Duffy,Echoes,drum-and-bass,False
3xfqgp1fUdnva4GWeOFHxU,Close Your Eyes,Wilkinson;iiola,Cognition,drum-and-bass,False
0bqJDrb7zRLOiCnUm7MXZW,Drowning In You,Hybrid Minds;Fred V,Drowning In You,drum-and-bass,False
2z0FdOJ757ehCVORtbmMBk,Slow Motion,Bensley,Slow Motion / Hit The Lights,drum-and-bass,False
1GzeZBt9GXs9hAuopZGacR,Point Em Up,Kanine;P Money,Point Em Up,drum-and-bass,False
6sHEMuTKHJYwSJ8OK2pfpB,Better Now,Hybrid Minds;Lily Denning,Better Now,drum-and-bass,False
3aE4H40sir4lVzMG7MxYBj,Control,Matrix & Futurebound;Max Marshall,Mystery Machine,drum-and-bass,False
10yuclzMIN55ltRKBruoNj,Floating,Alix Perez,Floating,drum-and-bass,False
3vTI0IjMJnEFS20GbwqjxH,Vertigo,Annix;skantia,Vertigo,drum-and-bass,False
0BA4TofFMxvIrqS89o4JtY,Hades,Pola & Bryson,Lost in Thought,drum-and-bass,False
7iJPTFkKt6DHZwKMBoCMC2,The Light,Annix;Simula,The Light,drum-and-bass,False
5AULFhnwyfeNQbRIcwoDPJ,Odyssey,1991,Odyssey,drum-and-bass,False
3XejA5R4AptKcmGPXnwAhD,Remember,Friction,Remember,drum-and-bass,False
1CNG0jEBY50ivvLchRkE8A,Energy,NERO,"DJ SS Presents: Formation 200, Pt. 3",drum-and-bass,True
68xHBNPekcpaxuEkSyeLny,Enter Night - Sub Focus & Wilkinson,Sub Focus;Wilkinson;Cameron Hayes,Portals,drum-and-bass,False
4kVpdy4mnZ8FLPw0hGV8hk,Mixed Emotions,Chase & Status;Clementine Douglas,What Came Before,drum-and-bass,False
5k5ER1fj6R64zRfjzOF2Y2,Surfacing - LSB Remix,BCee;Lucy Kitchen;LSB,Northpoint Remixes,drum-and-bass,False
7C4JA0ETvKXzNwZ9hkDSzF,Pale Blue Dot,The Prototypes,Drum&BassArena 20 Years,drum-and-bass,False
3qq0Oi75mnpDgwKUTWBr7v,Bring Me Love Tonight,Renegade;GIRL LIKE RENZY,Bring Me Love Tonight,drum-and-bass,False
7b5zNgjCEBv9m8hKqO0cyk,Courier,A.M.C,ENERGY,drum-and-bass,False
0B6pOWMK4fV4YYtbe7cpHg,Air I Breathe - Sub Focus & Wilkinson,Sub Focus;Wilkinson,Portals,drum-and-bass,False
6a6OOyfgG47xC6QksjFXf3,Watercolour - Radio Edit,Pendulum,Synthesized,drum-and-bass,False
5aD7MhpbCHvshc49bx6kYA,Offender - Dimension & Grafix Remix,Dimension;Grafix,Offender Remixes,drum-and-bass,False
0mq1EXi25f8XhPC0x3fiZk,Hurt You So - Ed Solo & Dope Ammo VIP Remix,Jonny L;Ed Solo;Dope Ammo,Hurt You So (Ed Solo & Dope Ammo VIP RemIx),drum-and-bass,False
22auvzyxodTgmyfmEufs4W,Dark Cloud - Enei Remix,Murdock;Dynamite MC;Enei,Stronger (Deluxe Edition),drum-and-bass,False
4wFp5KBeZ4ZDVjGYS5HiBO,Windows 95,High Contrast,Notes From The Underground,drum-and-bass,False
72YzMXLHsneW4mDUSh4onI,Code Red - 94 Mix,Congo Natty;Conquering Lion;Super Cat;Reggie Stepper,This Is Jungle,drum-and-bass,False
2qnTH0so7BRI7knJ0VulWr,Changing,Sigma;Paloma Faith,Outdoor Fitness Hits,drum-and-bass,False
5KzwKE51pZ3CYLnoLryXk8,Honesty - Red Bull Symphonic,Camo & Krooked,Red Bull Symphonic,drum-and-bass,False
1Jf5PyufpsLNeeMF32zHJ8,Sheets,SHY FX;T. Power,Diary of a Digital Soundboy,drum-and-bass,False
0f3ywn57dtUp4SxV30YkmN,American Gods (feat. Natalie Duncan),Goldie;James Davidson;Subjective;Natalie Duncan,The Start of No Regret,drum-and-bass,False
0qdIa0CAjpNErobJGe3lDE,Starlet,Hybrid Minds;Mimi Page,Mountains,drum-and-bass,False
5lAK7M3ra51XQs3Pep5EB7,Beastman (Traumatize Remix),Ram Trilogy;Traumatize,Revolutions,drum-and-bass,False
7ByumM7K2aj9xWd7X4Ytfb,In Your Arms,Hybrid Minds;Koven,Liquicity Festival 2022,drum-and-bass,False
46AF2kYAgBqkXXfs2d6Ust,What She Needs,Benny Page;Sublow Hz,What She Needs,drum-and-bass,False
063eLID38Tx73viJ4RPklt,A Day That Never Comes,Calyx & TeeBee,1x1,drum-and-bass,False
2NbXGn7cwK8i8357zrU5n4,Bust Them Up - Gray Remix,Aries;GOLD Dubs;Bladerunner;Navigator;Cheshire Cat;Gray,Jungle Style - Remixes Part 3,drum-and-bass,True
3WeysbdZA0UDdBKZ7XZXi5,The Touch - Camo & Krooked Remix,Shapeshifter,The System Is a Remix,drum-and-bass,False
68k74wocnITv3Sjw08dqYQ,It's Bigger Than Hip Hop UK Ft Dead Prez - Full Vocal Mix,Adam F;Dead Prez;DJ Fresh,Elements,drum-and-bass,False
5YgjfOu7KQo7kwTvSUkNCR,Almost Human (feat. Clare Maguire),High Contrast;Clare Maguire,The Agony & The Ecstasy,drum-and-bass,False
5X4rOD7oFGWBDB8z1DOd8A,Get Ready VIP Dub - Sukh Knight Remix,Congo Natty;Sukh Knight,Jungle Revolution in Dub,drum-and-bass,False
3kGUnF2HDwP9NyficM8WSP,Ill Behaviour,Danny Byrd;I-Kay,Rave Digger,drum-and-bass,False
15ymCBGBgIGXLPNKMbA8k1,Top Ranking - Upgrade & T>I Remix,Ed Solo;Deekline;Upgrade (UK);T.I,"Welcome To The Jungle: Drum & Bass X Jungle: Mixed By Deekline, Ed Solo & Serial Killaz",drum-and-bass,False
4LfGDWBS4Mlt9mBPVzr99o,New Orleans,Hybrid Minds;Holly Drummond,Mountains,drum-and-bass,False
4ZaQXlIQ1gtmC9Fq2rvvVe,The Roxxy,Shapeshifter,Rituals,drum-and-bass,False
5lp2GfxM4NV2Jylnf4sF9H,Voodoo People - [Live at Brixton Academy] [Pendulum Remix],Pendulum,Electro Shock,drum-and-bass,False
2uDjU7JlNacDDt8rqrcvfk,Redemption,Wilkinson,Lazers Not Included,drum-and-bass,False
0dq5kEZ4DTRVJgyWHMhtUk,Jah the Seventh Seal,Goldie;Dillinja;Mixed By: Dillinja,Timeless,drum-and-bass,False
1r9XJGPLAs8P1jLpjYWwKa,Soul Power,Roni Size;DJ Suv,"Retrospect, Vol. 4 (Compiled by Bryan Gee)",drum-and-bass,False
1RP57IhDU2nBu8x2mjqFQi,"Big Hearts (feat. Stargate, KYLE)",Netsky;Stargate;KYLE,Abbot Kinney,drum-and-bass,False
5HmVqAvWJ0ziUtrU9gwEon,Back To You,Ownglow,Back To You [UKF10],drum-and-bass,False
7ml9LpCXsH88Ez1mJnFzTg,Radiate,Fred V;Lottie Jones,Radiate,drum-and-bass,False
2QUVsQu7ESIXqOuLTE4r0A,If We Ever - Unglued Remix,High Contrast;Unglued,If We Ever (Unglued Remix),drum-and-bass,False
6GFVN8mm6JPmEkQk7WHjAB,Wading Through The Crowds,Makoto;Karina Ramage,Forza Horizon 4: Hospital Soundtrack,drum-and-bass,False
2pqFghgcLFEnrfkVoYqJBl,Shelter,Flowidus,Shelter,drum-and-bass,False
5yvKG1EbA7pT6fNwzjuj6Q,Give It To Me,Sigma;Kelly Kiara;ZieZie,Give It To Me,drum-and-bass,False
